"Year","Ensemble","Proportion","TargetValue","TargetType"
0,1,0.549967632302962,9.04,"nesting"
0,2,0.549967632302962,9.04,"nesting"
0,3,0.549967632302962,9.04,"nesting"
0,4,0.549967632302962,9.04,"nesting"
0,5,0.549967632302962,9.04,"nesting"
0,6,0.549967632302962,9.04,"nesting"
0,7,0.549967632302962,9.04,"nesting"
0,8,0.549967632302962,9.04,"nesting"
0,9,0.549967632302962,9.04,"nesting"
0,10,0.549967632302962,9.04,"nesting"
0,11,0.549967632302962,9.04,"nesting"
0,12,0.549967632302962,9.04,"nesting"
0,13,0.549967632302962,9.04,"nesting"
0,14,0.549967632302962,9.04,"nesting"
0,15,0.549967632302962,9.04,"nesting"
0,16,0.549967632302962,9.04,"nesting"
0,17,0.549967632302962,9.04,"nesting"
0,18,0.549967632302962,9.04,"nesting"
0,19,0.549967632302962,9.04,"nesting"
0,20,0.549967632302962,9.04,"nesting"
0,21,0.549967632302962,9.04,"nesting"
0,22,0.549967632302962,9.04,"nesting"
0,23,0.549967632302962,9.04,"nesting"
0,24,0.549967632302962,9.04,"nesting"
0,25,0.549967632302962,9.04,"nesting"
0,26,0.549967632302962,9.04,"nesting"
0,27,0.549967632302962,9.04,"nesting"
0,28,0.549967632302962,9.04,"nesting"
0,29,0.549967632302962,9.04,"nesting"
0,30,0.549967632302962,9.04,"nesting"
0,31,0.549967632302962,9.04,"nesting"
0,32,0.549967632302962,9.04,"nesting"
0,33,0.549967632302962,9.04,"nesting"
0,34,0.549967632302962,9.04,"nesting"
0,35,0.549967632302962,9.04,"nesting"
0,36,0.549967632302962,9.04,"nesting"
0,37,0.549967632302962,9.04,"nesting"
0,38,0.549967632302962,9.04,"nesting"
0,39,0.549967632302962,9.04,"nesting"
0,40,0.549967632302962,9.04,"nesting"
0,41,0.549967632302962,9.04,"nesting"
0,42,0.549967632302962,9.04,"nesting"
0,43,0.549967632302962,9.04,"nesting"
0,44,0.549967632302962,9.04,"nesting"
0,45,0.549967632302962,9.04,"nesting"
0,46,0.549967632302962,9.04,"nesting"
0,47,0.549967632302962,9.04,"nesting"
0,48,0.549967632302962,9.04,"nesting"
0,49,0.549967632302962,9.04,"nesting"
0,50,0.549967632302962,9.04,"nesting"
1,1,0.58884258510007,9.04,"nesting"
1,2,0.552496358634083,9.04,"nesting"
1,3,0.738192533851217,9.04,"nesting"
1,4,0.465784646922371,9.04,"nesting"
1,5,0.549623725521929,9.04,"nesting"
1,6,0.715737444030857,9.04,"nesting"
1,7,0.479156551761342,9.04,"nesting"
1,8,0.528813993634353,9.04,"nesting"
1,9,0.700868533203863,9.04,"nesting"
1,10,0.520263527000054,9.04,"nesting"
1,11,0.627211792630954,9.04,"nesting"
